hp_name,ratio_of_sums,n_values,n_models,mean_V_m,grouping_type,n_groups,min_group_size,dataset,seed,family,pool_type,subset,K_actual
learning_rate,0.23825782143562646,4,50,0.005742973306627027,numeric_exact,4,10,compas,1,GBM,full_pool,all,50
n_estimators,0.08427296299881017,3,50,0.005742973306627027,numeric_exact,3,16,compas,1,GBM,full_pool,all,50
subsample,0.03411048313890352,3,50,0.005742973306627027,numeric_exact,3,13,compas,1,GBM,full_pool,all,50
C,0.4225525615758467,3,50,0.0031356919760835013,numeric_tertile,3,12,compas,1,LogReg,full_pool,all,50
l1_ratio,0.023881609522931474,3,50,0.0031356919760835013,numeric_tertile,3,11,compas,1,LogReg,full_pool,all,50
learning_rate_init,0.1390109646562868,3,50,0.0022090411707759313,numeric_exact,3,16,compas,1,MLP,full_pool,all,50
alpha,0.09985687047116168,4,50,0.0022090411707759313,numeric_exact,4,10,compas,1,MLP,full_pool,all,50
hidden_layer_sizes,0.05516340399855396,5,50,0.0022090411707759313,categorical_exact,5,8,compas,1,MLP,full_pool,all,50
activation,0.0025148338397207853,2,50,0.0022090411707759313,categorical_exact,2,18,compas,1,MLP,full_pool,all,50
max_depth,0.5500468644396876,4,41,0.005094297684942986,numeric_exact,4,9,compas,1,RF,full_pool,all,50
min_samples_leaf,0.17382090604030062,3,50,0.0057522659491529606,numeric_exact,3,12,compas,1,RF,full_pool,all,50
min_samples_split,0.07198278660523535,3,50,0.0057522659491529606,numeric_exact,3,15,compas,1,RF,full_pool,all,50
max_features,0.04744218882305061,3,50,0.0057522659491529606,categorical_exact,3,13,compas,1,RF,full_pool,all,50
n_estimators,0.00017418720651824802,3,50,0.0057522659491529606,numeric_exact,3,13,compas,1,RF,full_pool,all,50
weights,0.259541607527213,2,50,0.02101337487053911,categorical_exact,2,25,compas,1,kNN,full_pool,all,50
n_neighbors,0.15949367437449885,3,50,0.02101337487053911,numeric_tertile,3,15,compas,1,kNN,full_pool,all,50
p,0.0017995705084872247,2,50,0.02101337487053911,numeric_exact,2,25,compas,1,kNN,full_pool,all,50
max_depth,0.37500770795497357,4,50,0.010794068968873614,numeric_exact,4,8,compas,1,GBM,full_pool,HH,50
learning_rate,0.22326116195963752,4,50,0.010794068968873614,numeric_exact,4,10,compas,1,GBM,full_pool,HH,50
n_estimators,0.11447408428567957,3,50,0.010794068968873614,numeric_exact,3,16,compas,1,GBM,full_pool,HH,50
subsample,0.051243747145641665,3,50,0.010794068968873614,numeric_exact,3,13,compas,1,GBM,full_pool,HH,50
C,0.41781235798889516,3,50,0.003268672249097054,numeric_tertile,3,12,compas,1,LogReg,full_pool,HH,50
l1_ratio,0.022791863158875287,3,50,0.003268672249097054,numeric_tertile,3,11,compas,1,LogReg,full_pool,HH,50
learning_rate_init,0.16885359152173904,3,50,0.002868410917156961,numeric_exact,3,16,compas,1,MLP,full_pool,HH,50
hidden_layer_sizes,0.07283045612966668,5,50,0.002868410917156961,categorical_exact,5,8,compas,1,MLP,full_pool,HH,50
alpha,0.059272526741549286,4,50,0.002868410917156961,numeric_exact,4,10,compas,1,MLP,full_pool,HH,50
activation,0.01123838980770253,2,50,0.002868410917156961,categorical_exact,2,18,compas,1,MLP,full_pool,HH,50
max_depth,0.6454222902649251,4,41,0.008591449708364191,numeric_exact,4,9,compas,1,RF,full_pool,HH,50
min_samples_leaf,0.12840750553117766,3,50,0.00955338660272787,numeric_exact,3,12,compas,1,RF,full_pool,HH,50
min_samples_split,0.07547112283039634,3,50,0.00955338660272787,numeric_exact,3,15,compas,1,RF,full_pool,HH,50
max_features,0.05149646545659163,3,50,0.00955338660272787,categorical_exact,3,13,compas,1,RF,full_pool,HH,50
n_estimators,0.001444985475500685,3,50,0.00955338660272787,numeric_exact,3,13,compas,1,RF,full_pool,HH,50
n_neighbors,0.268023435532482,3,50,0.040937407604513316,numeric_tertile,3,15,compas,1,kNN,full_pool,HH,50
weights,0.2574614754133927,2,50,0.040937407604513316,categorical_exact,2,25,compas,1,kNN,full_pool,HH,50
p,0.0006218404242705694,2,50,0.040937407604513316,numeric_exact,2,25,compas,1,kNN,full_pool,HH,50
max_depth,0.33085683361142154,4,50,0.005473827333383231,numeric_exact,4,8,compas,1,GBM,full_pool,non_HH,50
learning_rate,0.23973176284868714,4,50,0.005473827333383231,numeric_exact,4,10,compas,1,GBM,full_pool,non_HH,50
n_estimators,0.0810884366299587,3,50,0.005473827333383231,numeric_exact,3,16,compas,1,GBM,full_pool,non_HH,50
subsample,0.03240513663312734,3,50,0.005473827333383231,numeric_exact,3,13,compas,1,GBM,full_pool,non_HH,50
C,0.4228063366648128,3,50,0.003128606165915625,numeric_tertile,3,12,compas,1,LogReg,full_pool,non_HH,50
l1_ratio,0.02394491983354417,3,50,0.003128606165915625,numeric_tertile,3,11,compas,1,LogReg,full_pool,non_HH,50
learning_rate_init,0.13743362816045152,3,50,0.0021739068704213216,numeric_exact,3,16,compas,1,MLP,full_pool,non_HH,50
alpha,0.10263489404063252,4,50,0.0021739068704213216,numeric_exact,4,10,compas,1,MLP,full_pool,non_HH,50
hidden_layer_sizes,0.054153738882082914,5,50,0.0021739068704213216,categorical_exact,5,8,compas,1,MLP,full_pool,non_HH,50
activation,0.0021262943649890285,2,50,0.0021739068704213216,categorical_exact,2,18,compas,1,MLP,full_pool,non_HH,50
max_depth,0.5369534377900396,4,41,0.004907953088074558,numeric_exact,4,9,compas,1,RF,full_pool,non_HH,50
min_samples_leaf,0.17707676228777405,3,50,0.005549724483670502,numeric_exact,3,12,compas,1,RF,full_pool,non_HH,50
min_samples_split,0.07138637175752914,3,50,0.005549724483670502,numeric_exact,3,15,compas,1,RF,full_pool,non_HH,50
max_features,0.047940185754940176,3,50,0.005549724483670502,categorical_exact,3,13,compas,1,RF,full_pool,non_HH,50
n_estimators,0.0001676217671471235,3,50,0.005549724483670502,numeric_exact,3,13,compas,1,RF,full_pool,non_HH,50
weights,0.2555459045283402,2,50,0.019951729330699604,categorical_exact,2,25,compas,1,kNN,full_pool,non_HH,50
n_neighbors,0.15022738824065296,3,50,0.019951729330699604,numeric_tertile,3,15,compas,1,kNN,full_pool,non_HH,50
p,0.0019113955884601304,2,50,0.019951729330699604,numeric_exact,2,25,compas,1,kNN,full_pool,non_HH,50
learning_rate,0.16898374831044186,4,50,0.005298197604329079,numeric_exact,4,10,compas,2,GBM,full_pool,all,50
max_depth,0.09000523325977693,4,50,0.005298197604329079,numeric_exact,4,9,compas,2,GBM,full_pool,all,50
n_estimators,0.08583150232713609,3,50,0.005298197604329079,numeric_exact,3,11,compas,2,GBM,full_pool,all,50
subsample,0.004580721969054267,3,50,0.005298197604329079,numeric_exact,3,12,compas,2,GBM,full_pool,all,50
C,0.26359324237468484,3,50,0.007713194422100854,numeric_tertile,3,11,compas,2,LogReg,full_pool,all,50
l1_ratio,0.008271550211083957,3,50,0.007713194422100854,numeric_tertile,3,8,compas,2,LogReg,full_pool,all,50
alpha,0.09254875437954195,4,50,0.004180535734115698,numeric_exact,4,10,compas,2,MLP,full_pool,all,50
hidden_layer_sizes,0.08108896886641588,5,50,0.004180535734115698,categorical_exact,5,7,compas,2,MLP,full_pool,all,50
learning_rate_init,0.06095981724670474,3,50,0.004180535734115698,numeric_exact,3,11,compas,2,MLP,full_pool,all,50
activation,0.008971391141398097,2,50,0.004180535734115698,categorical_exact,2,21,compas,2,MLP,full_pool,all,50
max_depth,0.3857625595949394,4,39,0.005683247826908092,numeric_exact,4,7,compas,2,RF,full_pool,all,50
min_samples_leaf,0.34813091120459333,3,50,0.0063570415968793904,numeric_exact,3,15,compas,2,RF,full_pool,all,50
n_estimators,0.07635813446037452,3,50,0.0063570415968793904,numeric_exact,3,13,compas,2,RF,full_pool,all,50
min_samples_split,0.06548820142914073,3,50,0.0063570415968793904,numeric_exact,3,16,compas,2,RF,full_pool,all,50
max_features,0.0010793852688753274,3,50,0.0063570415968793904,categorical_exact,3,12,compas,2,RF,full_pool,all,50
weights,0.23088913281310203,2,50,0.01915262123069023,categorical_exact,2,25,compas,2,kNN,full_pool,all,50
n_neighbors,0.1508424854054875,3,50,0.01915262123069023,numeric_tertile,3,15,compas,2,kNN,full_pool,all,50
p,0.0001185150508758257,2,50,0.01915262123069023,numeric_exact,2,24,compas,2,kNN,full_pool,all,50
learning_rate,0.17402326308032887,4,50,0.007945966989217134,numeric_exact,4,10,compas,2,GBM,full_pool,HH,50
max_depth,0.0755735219059958,4,50,0.007945966989217134,numeric_exact,4,9,compas,2,GBM,full_pool,HH,50
n_estimators,0.0679166793749586,3,50,0.007945966989217134,numeric_exact,3,11,compas,2,GBM,full_pool,HH,50
subsample,0.010846774700825387,3,50,0.007945966989217134,numeric_exact,3,12,compas,2,GBM,full_pool,HH,50
C,0.27378826475277657,3,50,0.019528336515698904,numeric_tertile,3,11,compas,2,LogReg,full_pool,HH,50
l1_ratio,0.005843937401363978,3,50,0.019528336515698904,numeric_tertile,3,8,compas,2,LogReg,full_pool,HH,50
hidden_layer_sizes,0.08851543771049303,5,50,0.007197264961390967,categorical_exact,5,7,compas,2,MLP,full_pool,HH,50
alpha,0.06524720929177306,4,50,0.007197264961390967,numeric_exact,4,10,compas,2,MLP,full_pool,HH,50
learning_rate_init,0.044641547334201725,3,50,0.007197264961390967,numeric_exact,3,11,compas,2,MLP,full_pool,HH,50
activation,0.01001548581490408,2,50,0.007197264961390967,categorical_exact,2,21,compas,2,MLP,full_pool,HH,50
min_samples_leaf,0.3304096961801131,3,50,0.009648126465001678,numeric_exact,3,15,compas,2,RF,full_pool,HH,50
max_depth,0.2946491132555232,4,39,0.008278943775471025,numeric_exact,4,7,compas,2,RF,full_pool,HH,50
min_samples_split,0.08859923665908179,3,50,0.009648126465001678,numeric_exact,3,16,compas,2,RF,full_pool,HH,50
n_estimators,0.06732420744827491,3,50,0.009648126465001678,numeric_exact,3,13,compas,2,RF,full_pool,HH,50
max_features,0.0059314770143759936,3,50,0.009648126465001678,categorical_exact,3,12,compas,2,RF,full_pool,HH,50
weights,0.2988091747218079,2,50,0.03473489332312981,categorical_exact,2,25,compas,2,kNN,full_pool,HH,50
n_neighbors,0.17331270594498258,3,50,0.03473489332312981,numeric_tertile,3,15,compas,2,kNN,full_pool,HH,50
p,2.6654551297982826e-05,2,50,0.03473489332312981,numeric_exact,2,24,compas,2,kNN,full_pool,HH,50
learning_rate,0.16864360314499355,4,50,0.00512831859512166,numeric_exact,4,10,compas,2,GBM,full_pool,non_HH,50
max_depth,0.09141556195570555,4,50,0.00512831859512166,numeric_exact,4,9,compas,2,GBM,full_pool,non_HH,50
n_estimators,0.0879419328513874,3,50,0.00512831859512166,numeric_exact,3,11,compas,2,GBM,full_pool,non_HH,50
subsample,0.004075134900275612,3,50,0.00512831859512166,numeric_exact,3,12,compas,2,GBM,full_pool,non_HH,50
C,0.26024821828289035,3,50,0.006955143270077973,numeric_tertile,3,11,compas,2,LogReg,full_pool,non_HH,50
l1_ratio,0.008787632538083064,3,50,0.006955143270077973,numeric_tertile,3,8,compas,2,LogReg,full_pool,non_HH,50
alpha,0.09853712632800256,4,50,0.003986984522631222,numeric_exact,4,10,compas,2,MLP,full_pool,non_HH,50
hidden_layer_sizes,0.07893571051762324,5,50,0.003986984522631222,categorical_exact,5,7,compas,2,MLP,full_pool,non_HH,50
learning_rate_init,0.06476784426609457,3,50,0.003986984522631222,numeric_exact,3,11,compas,2,MLP,full_pool,non_HH,50
activation,0.008591900672940538,2,50,0.003986984522631222,categorical_exact,2,21,compas,2,MLP,full_pool,non_HH,50
max_depth,0.3963743671906433,4,39,0.005516709812509142,numeric_exact,4,7,compas,2,RF,full_pool,non_HH,50
min_samples_leaf,0.34950108909619315,3,50,0.006145887921712252,numeric_exact,3,15,compas,2,RF,full_pool,non_HH,50
n_estimators,0.07743981498916168,3,50,0.006145887921712252,numeric_exact,3,13,compas,2,RF,full_pool,non_HH,50
min_samples_split,0.06261731082514618,3,50,0.006145887921712252,numeric_exact,3,16,compas,2,RF,full_pool,non_HH,50
max_features,0.0007886545532975869,3,50,0.006145887921712252,categorical_exact,3,12,compas,2,RF,full_pool,non_HH,50
weights,0.21331821796806483,2,50,0.018152873684936364,categorical_exact,2,25,compas,2,kNN,full_pool,non_HH,50
n_neighbors,0.16185390217385323,3,50,0.018152873684936364,numeric_tertile,3,15,compas,2,kNN,full_pool,non_HH,50
p,0.00011942659038942972,2,50,0.018152873684936364,numeric_exact,2,24,compas,2,kNN,full_pool,non_HH,50
max_depth,0.19066658384208757,4,50,0.005938494169972152,numeric_exact,4,7,compas,3,GBM,full_pool,all,50
n_estimators,0.1373543813393577,3,50,0.005938494169972152,numeric_exact,3,15,compas,3,GBM,full_pool,all,50
learning_rate,0.09950460753156688,4,50,0.005938494169972152,numeric_exact,4,11,compas,3,GBM,full_pool,all,50
subsample,0.01243552641446583,3,50,0.005938494169972152,numeric_exact,3,15,compas,3,GBM,full_pool,all,50
C,0.47319603551579353,3,50,0.006099666404952943,numeric_tertile,3,11,compas,3,LogReg,full_pool,all,50
l1_ratio,0.0181434934671721,3,50,0.006099666404952943,numeric_tertile,3,11,compas,3,LogReg,full_pool,all,50
learning_rate_init,0.12837060580303905,3,50,0.002656473629929206,numeric_exact,3,15,compas,3,MLP,full_pool,all,50
activation,0.06254526275105664,2,50,0.002656473629929206,categorical_exact,2,23,compas,3,MLP,full_pool,all,50
hidden_layer_sizes,0.05526301974418465,5,50,0.002656473629929206,categorical_exact,5,9,compas,3,MLP,full_pool,all,50
alpha,0.03385392176556118,4,50,0.002656473629929206,numeric_exact,4,10,compas,3,MLP,full_pool,all,50
max_depth,0.30635130510477315,4,39,0.0070588655748743245,numeric_exact,4,7,compas,3,RF,full_pool,all,50
min_samples_leaf,0.17553889366020778,3,50,0.007292446288891561,numeric_exact,3,12,compas,3,RF,full_pool,all,50
min_samples_split,0.08069702715204144,3,50,0.007292446288891561,numeric_exact,3,15,compas,3,RF,full_pool,all,50
n_estimators,0.07618905281214279,3,50,0.007292446288891561,numeric_exact,3,12,compas,3,RF,full_pool,all,50
max_features,0.005746991479982614,3,50,0.007292446288891561,categorical_exact,3,10,compas,3,RF,full_pool,all,50
weights,0.4080344519372775,2,50,0.020088472949365416,categorical_exact,2,24,compas,3,kNN,full_pool,all,50
n_neighbors,0.1399157552127489,3,50,0.020088472949365416,numeric_tertile,3,15,compas,3,kNN,full_pool,all,50
p,0.0004588984533612868,2,50,0.020088472949365416,numeric_exact,2,24,compas,3,kNN,full_pool,all,50
learning_rate,0.1485974247940488,4,50,0.011537244295557697,numeric_exact,4,11,compas,3,GBM,full_pool,HH,50
max_depth,0.07990692258194029,4,50,0.011537244295557697,numeric_exact,4,7,compas,3,GBM,full_pool,HH,50
subsample,0.07441379820482735,3,50,0.011537244295557697,numeric_exact,3,15,compas,3,GBM,full_pool,HH,50
n_estimators,0.07245369591404412,3,50,0.011537244295557697,numeric_exact,3,15,compas,3,GBM,full_pool,HH,50
C,0.4646537655004386,3,50,0.02527131235171232,numeric_tertile,3,11,compas,3,LogReg,full_pool,HH,50
l1_ratio,0.022608499565749104,3,50,0.02527131235171232,numeric_tertile,3,11,compas,3,LogReg,full_pool,HH,50
learning_rate_init,0.1326882312476316,3,50,0.003819313249057993,numeric_exact,3,15,compas,3,MLP,full_pool,HH,50
hidden_layer_sizes,0.058205805575118244,5,50,0.003819313249057993,categorical_exact,5,9,compas,3,MLP,full_pool,HH,50
alpha,0.042136521028640316,4,50,0.003819313249057993,numeric_exact,4,10,compas,3,MLP,full_pool,HH,50
activation,0.027091753806986082,2,50,0.003819313249057993,categorical_exact,2,23,compas,3,MLP,full_pool,HH,50
max_depth,0.3800870486652352,4,39,0.01190386460640208,numeric_exact,4,7,compas,3,RF,full_pool,HH,50
min_samples_leaf,0.14880953551261436,3,50,0.011886877715353827,numeric_exact,3,12,compas,3,RF,full_pool,HH,50
n_estimators,0.06349428091923985,3,50,0.011886877715353827,numeric_exact,3,12,compas,3,RF,full_pool,HH,50
min_samples_split,0.0465727634291849,3,50,0.011886877715353827,numeric_exact,3,15,compas,3,RF,full_pool,HH,50
max_features,0.0036340894336514785,3,50,0.011886877715353827,categorical_exact,3,10,compas,3,RF,full_pool,HH,50
weights,0.5839497893472464,2,50,0.03211284537773669,categorical_exact,2,24,compas,3,kNN,full_pool,HH,50
n_neighbors,0.09745261177160246,3,50,0.03211284537773669,numeric_tertile,3,15,compas,3,kNN,full_pool,HH,50
p,0.0017308534577411866,2,50,0.03211284537773669,numeric_exact,2,24,compas,3,kNN,full_pool,HH,50
max_depth,0.19865307323557083,4,50,0.0056616105273977375,numeric_exact,4,7,compas,3,GBM,full_pool,non_HH,50
n_estimators,0.14188426447525007,3,50,0.0056616105273977375,numeric_exact,3,15,compas,3,GBM,full_pool,non_HH,50
learning_rate,0.09808382927224661,4,50,0.0056616105273977375,numeric_exact,4,11,compas,3,GBM,full_pool,non_HH,50
subsample,0.010970242383523994,3,50,0.0056616105273977375,numeric_exact,3,15,compas,3,GBM,full_pool,non_HH,50
C,0.474279696055514,3,50,0.005151541369040479,numeric_tertile,3,11,compas,3,LogReg,full_pool,non_HH,50
l1_ratio,0.01706273520944562,3,50,0.005151541369040479,numeric_tertile,3,11,compas,3,LogReg,full_pool,non_HH,50
learning_rate_init,0.1253018826819301,3,50,0.0025989659251286546,numeric_exact,3,15,compas,3,MLP,full_pool,non_HH,50
activation,0.06567808430239838,2,50,0.0025989659251286546,categorical_exact,2,23,compas,3,MLP,full_pool,non_HH,50
hidden_layer_sizes,0.054098668308784285,5,50,0.0025989659251286546,categorical_exact,5,9,compas,3,MLP,full_pool,non_HH,50
alpha,0.03513674654582053,4,50,0.0025989659251286546,numeric_exact,4,10,compas,3,MLP,full_pool,non_HH,50
max_depth,0.29977426547212266,4,39,0.006819258350042406,numeric_exact,4,7,compas,3,RF,full_pool,non_HH,50
min_samples_leaf,0.17724040274515665,3,50,0.00706523077107379,numeric_exact,3,12,compas,3,RF,full_pool,non_HH,50
min_samples_split,0.08364864750833725,3,50,0.00706523077107379,numeric_exact,3,15,compas,3,RF,full_pool,non_HH,50
n_estimators,0.07701578826591493,3,50,0.00706523077107379,numeric_exact,3,12,compas,3,RF,full_pool,non_HH,50
max_features,0.0059153912280866605,3,50,0.00706523077107379,categorical_exact,3,10,compas,3,RF,full_pool,non_HH,50
weights,0.39636165197144135,2,50,0.019493813076544145,categorical_exact,2,24,compas,3,kNN,full_pool,non_HH,50
n_neighbors,0.1422628308111909,3,50,0.019493813076544145,numeric_tertile,3,15,compas,3,kNN,full_pool,non_HH,50
p,0.00040965148171325986,2,50,0.019493813076544145,numeric_exact,2,24,compas,3,kNN,full_pool,non_HH,50
learning_rate,0.2592031901438456,4,50,0.004921901851448276,numeric_exact,4,12,compas,4,GBM,full_pool,all,50
max_depth,0.12392697331997284,4,50,0.004921901851448276,numeric_exact,4,11,compas,4,GBM,full_pool,all,50
subsample,0.026025506157389085,3,50,0.004921901851448276,numeric_exact,3,16,compas,4,GBM,full_pool,all,50
n_estimators,0.004554753009888987,3,50,0.004921901851448276,numeric_exact,3,13,compas,4,GBM,full_pool,all,50
C,0.42324406456385477,3,50,0.0073581315644911,numeric_tertile,3,13,compas,4,LogReg,full_pool,all,50
l1_ratio,0.045604606324555055,3,50,0.0073581315644911,numeric_tertile,3,11,compas,4,LogReg,full_pool,all,50
learning_rate_init,0.10968275022275421,3,50,0.001873125537544725,numeric_exact,3,15,compas,4,MLP,full_pool,all,50
hidden_layer_sizes,0.05914619371985261,5,50,0.001873125537544725,categorical_exact,5,8,compas,4,MLP,full_pool,all,50
activation,0.026793737301794504,2,50,0.001873125537544725,categorical_exact,2,25,compas,4,MLP,full_pool,all,50
alpha,0.0094952936893536,4,50,0.001873125537544725,numeric_exact,4,11,compas,4,MLP,full_pool,all,50
min_samples_leaf,0.4749438538853797,3,50,0.007576549053745053,numeric_exact,3,14,compas,4,RF,full_pool,all,50
max_depth,0.4248367813097489,4,39,0.007971412269025754,numeric_exact,4,8,compas,4,RF,full_pool,all,50
min_samples_split,0.09433589291387001,3,50,0.007576549053745053,numeric_exact,3,12,compas,4,RF,full_pool,all,50
max_features,0.05815765555912316,3,50,0.007576549053745053,categorical_exact,3,15,compas,4,RF,full_pool,all,50
n_estimators,0.029543129391909864,3,50,0.007576549053745053,numeric_exact,3,15,compas,4,RF,full_pool,all,50
weights,0.4808565128205271,2,50,0.019646747587891436,categorical_exact,2,24,compas,4,kNN,full_pool,all,50
n_neighbors,0.06436112176887948,3,50,0.019646747587891436,numeric_tertile,3,16,compas,4,kNN,full_pool,all,50
p,0.00013695640870240098,2,50,0.019646747587891436,numeric_exact,2,25,compas,4,kNN,full_pool,all,50
learning_rate,0.22278928973902917,4,50,0.00887570045428251,numeric_exact,4,12,compas,4,GBM,full_pool,HH,50
max_depth,0.04804335006304073,4,50,0.00887570045428251,numeric_exact,4,11,compas,4,GBM,full_pool,HH,50
subsample,0.04608609316110453,3,50,0.00887570045428251,numeric_exact,3,16,compas,4,GBM,full_pool,HH,50
n_estimators,0.0007729376670952427,3,50,0.00887570045428251,numeric_exact,3,13,compas,4,GBM,full_pool,HH,50
C,0.4070341519381381,3,50,0.025994735661236463,numeric_tertile,3,13,compas,4,LogReg,full_pool,HH,50
l1_ratio,0.03683838978635632,3,50,0.025994735661236463,numeric_tertile,3,11,compas,4,LogReg,full_pool,HH,50
hidden_layer_sizes,0.08383331445048371,5,50,0.0026595215530802797,categorical_exact,5,8,compas,4,MLP,full_pool,HH,50
alpha,0.07793797150860395,4,50,0.0026595215530802797,numeric_exact,4,11,compas,4,MLP,full_pool,HH,50
learning_rate_init,0.059432864582406396,3,50,0.0026595215530802797,numeric_exact,3,15,compas,4,MLP,full_pool,HH,50
activation,3.2284987746797648e-06,2,50,0.0026595215530802797,categorical_exact,2,25,compas,4,MLP,full_pool,HH,50
max_depth,0.47414398060127855,4,39,0.01184313703578949,numeric_exact,4,8,compas,4,RF,full_pool,HH,50
min_samples_leaf,0.38664214416155435,3,50,0.011001790579178274,numeric_exact,3,14,compas,4,RF,full_pool,HH,50
min_samples_split,0.09400841187485427,3,50,0.011001790579178274,numeric_exact,3,12,compas,4,RF,full_pool,HH,50
max_features,0.06560948022764772,3,50,0.011001790579178274,categorical_exact,3,15,compas,4,RF,full_pool,HH,50
n_estimators,0.028133299518164206,3,50,0.011001790579178274,numeric_exact,3,15,compas,4,RF,full_pool,HH,50
weights,0.4906820616867058,2,50,0.031482609743748884,categorical_exact,2,24,compas,4,kNN,full_pool,HH,50
n_neighbors,0.06965592028593466,3,50,0.031482609743748884,numeric_tertile,3,16,compas,4,kNN,full_pool,HH,50
p,0.0004277477552989651,2,50,0.031482609743748884,numeric_exact,2,25,compas,4,kNN,full_pool,HH,50
learning_rate,0.2634713223946361,4,50,0.004717295655529011,numeric_exact,4,12,compas,4,GBM,full_pool,non_HH,50
max_depth,0.13146363201831887,4,50,0.004717295655529011,numeric_exact,4,11,compas,4,GBM,full_pool,non_HH,50
subsample,0.02454697882008747,3,50,0.004717295655529011,numeric_exact,3,16,compas,4,GBM,full_pool,non_HH,50
n_estimators,0.005505343170645401,3,50,0.004717295655529011,numeric_exact,3,13,compas,4,GBM,full_pool,non_HH,50
C,0.42208816306249686,3,50,0.006393700886015211,numeric_tertile,3,13,compas,4,LogReg,full_pool,non_HH,50
l1_ratio,0.04742193475563643,3,50,0.006393700886015211,numeric_tertile,3,11,compas,4,LogReg,full_pool,non_HH,50
learning_rate_init,0.11086324856696107,3,50,0.0018324301169156986,numeric_exact,3,15,compas,4,MLP,full_pool,non_HH,50
hidden_layer_sizes,0.05743843330029964,5,50,0.0018324301169156986,categorical_exact,5,8,compas,4,MLP,full_pool,non_HH,50
activation,0.030980665987001554,2,50,0.0018324301169156986,categorical_exact,2,25,compas,4,MLP,full_pool,non_HH,50
alpha,0.007773686863266729,4,50,0.0018324301169156986,numeric_exact,4,11,compas,4,MLP,full_pool,non_HH,50
min_samples_leaf,0.48186790073151453,3,50,0.00739929530133561,numeric_exact,3,14,compas,4,RF,full_pool,non_HH,50
max_depth,0.4202425690129669,4,39,0.0077710533343025604,numeric_exact,4,8,compas,4,RF,full_pool,non_HH,50
min_samples_split,0.0943702214720977,3,50,0.00739929530133561,numeric_exact,3,12,compas,4,RF,full_pool,non_HH,50
max_features,0.05740138949569562,3,50,0.00739929530133561,categorical_exact,3,15,compas,4,RF,full_pool,non_HH,50
